
Memória GPU alocada: 5.20 MB, reservada: 22.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Epoch 01: train loss = 2.528356, train acc = 0.434667
Memória GPU alocada: 22.08 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Epoch 02: train loss = 1.218818, train acc = 0.586800
Memória GPU alocada: 22.08 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Epoch 1 train: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [04:13<00:00,  2.53s/it]
Epoch 2 train: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 100/100 [00:00<00:00, 128.91it/s]
Epoch 3 train:  65%|███████████████████████████████████████████████████████████████████████████████████████████████████████████▎                                                         | 65/100 [00:00<00:00, 128.20it/s]
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Epoch 03: train loss = 0.938209, train acc = 0.679733
Memória GPU alocada: 22.08 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Epoch 04: train loss = 0.766538, train acc = 0.736533
Memória GPU alocada: 22.08 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
Memória GPU alocada: 22.21 MB, reservada: 394.00 MB
